GMT+1,HeatingDemand_Artiestenbuurt,HeatingDemand_DeStrijp_1,HeatingDemand_DeStrijp_2,HeatingDemand_DeStrijp_3,HeatingDemand_Hoekpolder,HeatingDemand_HuisTeLande,HeatingDemand_Kleurenbuurt,HeatingDemand_Ministerbuurt_1,HeatingDemand_Ministerbuurt_2,HeatingDemand_Muziekbuurt,HeatingDemand_Presidentenbuurt,HeatingDemand_Rembrandtkwartier_1,HeatingDemand_Rembrandtkwartier_2,HeatingDemand_Stationskwartier,HeatingDemand_Stervoorde_1,HeatingDemand_Stervoorde_2,HeatingDemand_Stervoorde_3,HeatingDemand_Stervoorde_4,HeatingDemand_Stervoorde_5,HeatingDemand_TeWerve
18-04-2019 08:00,1343.42192,625.35192,625.35192,625.35192,538.48212,898.53128,1672.6656,743.3424,1131.36752,2585.0032,537.51436,1386.5544,1386.5544,739.61784,623.36456,925.50568,1612.80016,458.84416,582.78856,2117.89792
18-04-2019 09:00,844.44536,393.0824,393.0824,393.0824,338.47792,564.79688,1051.40048,467.2486,711.15256,1624.87568,337.86964,871.55752,871.55752,464.90744,391.83316,581.7524,1013.77048,288.41928,366.328,1331.26368
18-04-2019 10:00,50.38695,23.45471,23.45471,23.45471,20.19653,33.70069,62.7357,27.88011,42.43355,96.9542,20.16024,52.00469,52.00469,27.74042,23.38017,34.7124,60.49037,17.2096,21.85831,79.43476
18-04-2019 11:00,52.67583,24.52017,24.52017,24.52017,21.11398,35.23158,65.58554,29.1466,44.36113,101.35846,21.07604,54.36706,54.36706,29.00056,24.44224,36.28925,63.2382,17.99136,22.85125,83.04317
18-04-2019 12:00,98.40629,45.80733,45.80733,45.80733,39.44406,65.81784,122.52354,54.45019,82.8732,189.35268,39.37318,101.56577,101.56577,54.17736,45.66175,67.79373,118.13837,33.61055,42.68954,155.13701
18-04-2019 13:00,30.84284,14.35709,14.35709,14.35709,12.3627,20.62886,38.40176,17.06597,25.97441,59.34758,12.34048,31.8331,31.8331,16.98046,14.31146,21.24815,37.02734,10.53434,13.3799,48.62358
18-04-2019 14:00,32.56638,15.15938,15.15938,15.15938,13.05354,21.78162,40.5477,18.01963,27.42589,62.664,13.03008,33.61197,33.61197,17.92935,15.11121,22.43552,39.09648,11.12301,14.12759,51.34074
18-04-2019 15:00,19.82437,9.22808,9.22808,9.22808,7.94618,13.25929,24.6829,10.96922,16.69516,38.14592,7.9319,20.46086,20.46086,10.91426,9.19876,13.65734,23.79949,6.77099,8.59999,31.25302
18-04-2019 16:00,22.30242,10.38159,10.38159,10.38159,8.93945,14.9167,27.76826,12.34038,18.78206,42.91416,8.92338,23.01847,23.01847,12.27855,10.3486,15.36451,26.77442,7.61736,9.67499,35.15965
18-04-2019 17:00,60.94401,28.36893,28.36893,28.36893,24.4281,40.76164,75.88005,33.72154,51.32421,117.26801,24.3842,62.9007,62.9007,33.55258,28.27878,41.98533,73.16427,20.81535,26.43806,96.0779
18-04-2019 18:00,114.85552,53.46431,53.46431,53.46431,46.03739,76.81971,143.00414,63.55187,96.72598,221.00418,45.95465,118.54312,118.54312,63.23345,53.2944,79.12588,137.88594,39.22876,49.82537,181.06916
18-04-2019 19:00,203.45542,94.70685,94.70685,94.70685,81.55077,136.07866,253.31794,112.57598,171.3407,391.48748,81.40422,209.98766,209.98766,112.01192,94.40586,140.16383,244.25158,69.48996,88.26081,320.74642
18-04-2019 20:00,351.21704,163.48868,163.48868,163.48868,140.77788,234.9072,437.29272,194.33546,295.77866,675.80936,140.52487,362.49336,362.49336,193.36176,162.9691,241.95926,421.64184,119.95776,152.36115,553.69188
18-04-2019 21:00,298.6726,139.02966,139.02966,139.02966,119.71655,199.7635,371.8708,165.26157,251.52818,574.70372,119.5014,308.26194,308.26194,164.43353,138.58781,205.76054,358.5614,102.01128,129.56688,470.85588
18-04-2019 22:00,34.45652,16.03923,16.03923,16.03923,13.81116,23.04582,42.90108,19.06549,29.01768,66.301,13.78634,35.5628,35.5628,18.96996,15.98826,23.73767,41.36563,11.76858,14.94755,54.32054
18-04-2019 23:00,19.33282,8.99927,8.99927,8.99927,7.74915,12.93052,24.07087,10.69724,16.2812,37.20007,7.73522,19.95352,19.95352,10.64364,8.97067,13.3187,23.20936,6.6031,8.38675,30.47809
19-04-2019 00:00,15.32534,7.13382,7.13382,7.13382,6.14284,10.25017,19.08125,8.47982,12.90629,29.48891,6.1318,15.81738,15.81738,8.43733,7.11115,10.55788,18.39832,5.23435,6.64827,24.16032
19-04-2019 01:00,42.13808,19.61493,19.61493,19.61493,16.89015,28.18354,52.46522,23.31585,35.48673,81.0818,16.8598,43.49098,43.49098,23.19902,19.55259,29.02962,50.58747,14.39221,18.27988,66.43047
19-04-2019 02:00,99.53117,46.33095,46.33095,46.33095,39.89495,66.57021,123.92412,55.07261,83.82054,191.51718,39.82326,102.72677,102.72677,54.79666,46.18371,68.56868,119.48882,33.99476,43.17753,156.9104
19-04-2019 03:00,139.29227,64.83942,64.83942,64.83942,55.83235,93.16393,173.4298,77.07322,117.30547,268.0252,55.732,143.76447,143.76447,76.68704,64.63336,95.96076,167.22267,47.57511,60.42626,219.59356
19-04-2019 04:00,146.52118,68.20441,68.20441,68.20441,58.7299,97.99889,182.43034,81.07311,123.39332,281.93496,58.62435,151.22545,151.22545,80.6669,67.98765,100.94086,175.90108,50.04413,63.56222,230.98986
19-04-2019 05:00,172.45464,80.27622,80.27622,80.27622,69.12477,115.34415,214.71952,95.42262,145.23328,331.836,69.00054,177.99154,177.99154,94.9445,80.02111,118.80685,207.03464,58.90168,74.81238,271.87388
19-04-2019 06:00,749.0928,348.6966,348.6966,348.6966,300.25794,501.02152,932.67928,414.48812,630.85108,1441.39904,299.71826,773.14352,773.14352,412.41136,347.5884,516.06244,899.29824,255.85176,324.96326,1180.94104
19-04-2019 07:00,1260.69272,586.84224,586.84224,586.84224,505.32184,843.19888,1569.66144,697.56672,1061.6968,2425.81616,504.41368,1301.16904,1301.16904,694.0716,584.97724,868.51216,1513.4824,430.58812,546.89996,1987.47568
19-04-2019 08:00,1105.83424,514.75684,514.75684,514.75684,443.25008,739.62368,1376.85024,611.88036,931.28216,2127.8384,442.45348,1141.33864,1141.33864,608.81452,513.12092,761.82752,1327.57216,377.69636,479.72088,1743.34192
19-04-2019 09:00,853.24296,397.17764,397.17764,397.17764,342.00432,570.68108,1062.3544,472.11652,718.56152,1641.804,341.38964,880.63752,880.63752,469.75096,395.9154,587.81328,1024.33224,291.4241,370.14456,1345.13312
19-04-2019 10:00,50.38695,23.45471,23.45471,23.45471,20.19653,33.70069,62.7357,27.88011,42.43355,96.9542,20.16024,52.00469,52.00469,27.74042,23.38017,34.7124,60.49037,17.2096,21.85831,79.43476
19-04-2019 11:00,52.15608,24.27823,24.27823,24.27823,20.90565,34.88395,64.9384,28.85901,43.92343,100.35835,20.86808,53.83063,53.83063,28.71441,24.20107,35.9312,62.61424,17.81384,22.62578,82.2238
19-04-2019 12:00,96.36519,44.85721,44.85721,44.85721,38.62593,64.45268,119.98221,53.32081,81.15428,185.42522,38.55652,99.45913,99.45913,53.05364,44.71465,66.38758,115.688,32.91342,41.80409,151.91924
19-04-2019 13:00,29.73656,13.84213,13.84213,13.84213,11.91927,19.88893,37.02435,16.45384,25.04275,57.21889,11.89785,30.6913,30.6913,16.3714,13.79814,20.48601,35.69924,10.15649,12.89999,46.87954
19-04-2019 14:00,26.93576,12.53838,12.53838,12.53838,10.79662,18.01565,33.53713,14.9041,22.68404,51.8296,10.77722,27.80057,27.80057,14.82942,12.49853,18.55649,32.33682,9.19988,11.68498,42.46409
19-04-2019 15:00,19.82437,9.22808,9.22808,9.22808,7.94618,13.25929,24.6829,10.96922,16.69516,38.14592,7.9319,20.46086,20.46086,10.91426,9.19876,13.65734,23.79949,6.77099,8.59999,31.25302
19-04-2019 16:00,22.30242,10.38159,10.38159,10.38159,8.93945,14.9167,27.76826,12.34038,18.78206,42.91416,8.92338,23.01847,23.01847,12.27855,10.3486,15.36451,26.77442,7.61736,9.67499,35.15965
19-04-2019 17:00,36.34468,16.91815,16.91815,16.91815,14.56799,24.3087,45.25199,20.11025,30.6078,69.93418,14.54181,37.51158,37.51158,20.00948,16.86439,25.03846,43.6324,12.41348,15.76665,57.29722
19-04-2019 18:00,65.15654,30.32984,30.32984,30.32984,26.11661,43.57915,81.12499,36.05243,54.87181,125.37376,26.06968,67.24848,67.24848,35.87179,30.23345,44.88743,78.22151,22.25414,28.2655,102.71896
19-04-2019 19:00,69.12246,32.17594,32.17594,32.17594,27.70626,46.23171,86.06287,38.24685,58.21173,133.00494,27.65647,71.34174,71.34174,38.05522,32.07368,47.61961,82.98265,23.60869,29.98595,108.9712
19-04-2019 20:00,75.0617,34.94061,34.94061,34.94061,30.08688,50.2041,93.4577,41.53315,63.21347,144.4332,30.03281,77.47166,77.47166,41.32504,34.82956,51.71126,90.1128,25.63723,32.56244,118.33438
19-04-2019 21:00,82.80923,38.54702,38.54702,38.54702,33.19231,55.38595,103.10398,45.82002,69.73809,159.34094,33.13266,85.46794,85.46794,45.59043,38.42452,57.04866,99.41385,28.28339,35.92339,130.54834
19-04-2019 22:00,33.86664,15.76464,15.76464,15.76464,13.57472,22.65129,42.16662,18.73909,28.52091,65.16596,13.55032,34.95397,34.95397,18.6452,15.71454,23.33129,40.65746,11.56711,14.69165,53.39058
19-04-2019 23:00,16.52032,7.69007,7.69007,7.69007,6.62182,11.04941,20.56908,9.14102,13.91264,31.78827,6.60992,17.05072,17.05072,9.09522,7.66563,11.38112,19.83291,5.64249,7.16666,26.04419
20-04-2019 00:00,6.34758,2.95475,2.95475,2.95475,2.54429,4.2455,7.90324,3.51224,5.34564,12.21397,2.53972,6.55138,6.55138,3.49465,2.94536,4.37295,7.62038,2.16801,2.75364,10.00693
20-04-2019 01:00,6.10131,2.84011,2.84011,2.84011,2.44558,4.08079,7.59661,3.37598,5.13824,11.74011,2.44119,6.29721,6.29721,3.35906,2.83109,4.2033,7.32473,2.0839,2.64681,9.61869
20-04-2019 02:00,8.89503,4.14057,4.14057,4.14057,3.56538,5.94933,11.07501,4.9218,7.49098,17.11576,3.55898,9.18062,9.18062,4.89714,4.12741,6.12794,10.67863,3.03809,3.85875,14.02297
20-04-2019 03:00,36.29068,16.89302,16.89302,16.89302,14.54635,24.27258,45.18474,20.08037,30.56233,69.83028,14.52021,37.45585,37.45585,19.97975,16.83933,25.00126,43.56756,12.39504,15.74323,57.21208
20-04-2019 04:00,85.91358,39.99207,39.99207,39.99207,34.43663,57.46224,106.96914,47.53771,72.35242,165.31429,34.37474,88.67196,88.67196,47.29953,39.86497,59.18729,103.14066,29.34368,37.27009,135.44232
20-04-2019 05:00,149.78221,69.7224,69.7224,69.7224,60.03701,100.17999,186.49058,82.87751,126.13962,288.20986,59.92911,154.59119,154.59119,82.46226,69.50082,103.18745,179.816,51.15794,64.97689,236.13088
20-04-2019 06:00,547.63008,254.91734,254.91734,254.91734,219.50586,366.27564,681.84232,303.01478,461.18864,1053.746,219.11138,565.21252,565.21252,301.4965,254.1072,377.27144,657.43896,187.04242,237.5669,863.33608
20-04-2019 07:00,949.14976,441.82152,441.82152,441.82152,380.44648,634.82716,1181.76576,525.18372,799.32976,1826.34736,379.76276,979.6236,979.6236,522.5522,440.41736,653.885,1139.47,324.18096,411.74976,1496.32976
20-04-2019 08:00,945.50968,440.12704,440.12704,440.12704,378.98744,632.39252,1177.23368,523.16956,796.26432,1819.3432,378.30632,975.86672,975.86672,520.54816,438.72832,651.37732,1135.1,322.93772,410.17068,1490.5912
20-04-2019 09:00,482.66712,224.6776,224.6776,224.6776,193.46684,322.82598,600.95836,267.06946,406.4798,928.74472,193.11914,498.16384,498.16384,265.7313,223.96358,332.5174,579.44976,164.85437,209.38536,760.92224
20-04-2019 10:00,60.51811,28.17068,28.17068,28.17068,24.25739,40.47679,75.34978,33.48588,50.96554,116.44849,24.2138,62.46113,62.46113,33.31811,28.08115,41.69193,72.65298,20.66988,26.2533,95.40648
20-04-2019 11:00,43.77883,20.37868,20.37868,20.37868,17.54781,29.28093,54.50806,24.2237,36.86849,84.23889,17.51627,45.1844,45.1844,24.10233,20.31392,30.15996,52.5572,14.9526,18.99165,69.01709
20-04-2019 12:00,37.17069,17.30265,17.30265,17.30265,14.89908,24.86116,46.28044,20.5673,31.30343,71.52359,14.87231,38.36411,38.36411,20.46424,17.24767,25.60751,44.62404,12.69561,16.12499,58.59942
20-04-2019 13:00,29.73656,13.84213,13.84213,13.84213,11.91927,19.88893,37.02435,16.45384,25.04275,57.21889,11.89785,30.6913,30.6913,16.3714,13.79814,20.48601,35.69924,10.15649,12.89999,46.87954
20-04-2019 14:00,25.60648,11.91961,11.91961,11.91961,10.26381,17.12658,31.88207,14.16858,21.56459,49.27181,10.24537,26.42861,26.42861,14.09759,11.88173,17.64073,30.741,8.74586,11.10832,40.36848
20-04-2019 15:00,19.82437,9.22808,9.22808,9.22808,7.94618,13.25929,24.6829,10.96922,16.69516,38.14592,7.9319,20.46086,20.46086,10.91426,9.19876,13.65734,23.79949,6.77099,8.59999,31.25302
20-04-2019 16:00,22.30242,10.38159,10.38159,10.38159,8.93945,14.9167,27.76826,12.34038,18.78206,42.91416,8.92338,23.01847,23.01847,12.27855,10.3486,15.36451,26.77442,7.61736,9.67499,35.15965
20-04-2019 17:00,36.34468,16.91815,16.91815,16.91815,14.56799,24.3087,45.25199,20.11025,30.6078,69.93418,14.54181,37.51158,37.51158,20.00948,16.86439,25.03846,43.6324,12.41348,15.76665,57.29722
20-04-2019 18:00,64.42922,29.99127,29.99127,29.99127,25.82508,43.09269,80.21942,35.64998,54.25929,123.97424,25.77867,66.49781,66.49781,35.47136,29.89596,44.38636,77.34833,22.00572,27.94998,101.57233
20-04-2019 19:00,65.25522,30.37577,30.37577,30.37577,26.15617,43.64515,81.24787,36.10703,54.95492,125.56363,26.10916,67.35034,67.35034,35.92611,30.27924,44.9554,78.33997,22.28784,28.30831,102.87452
20-04-2019 20:00,57.82108,26.91524,26.91524,26.91524,23.17635,38.67293,71.99179,31.99357,48.69424,111.25892,23.1347,59.67752,59.67752,31.83327,26.82971,39.83391,69.41517,19.74872,25.08331,91.15465
20-04-2019 21:00,47.9089,22.3012,22.3012,22.3012,19.20326,32.04328,59.65033,26.50896,40.34665,92.18596,19.16875,49.44708,49.44708,26.37613,22.23033,33.00524,57.51543,16.36323,20.78331,75.52814
20-04-2019 22:00,33.86664,15.76464,15.76464,15.76464,13.57472,22.65129,42.16662,18.73909,28.52091,65.16596,13.55032,34.95397,34.95397,18.6452,15.71454,23.33129,40.65746,11.56711,14.69165,53.39058
20-04-2019 23:00,16.52032,7.69007,7.69007,7.69007,6.62182,11.04941,20.56908,9.14102,13.91264,31.78827,6.60992,17.05072,17.05072,9.09522,7.66563,11.38112,19.83291,5.64249,7.16666,26.04419
21-04-2019 00:00,5.78211,2.69152,2.69152,2.69152,2.31763,3.86729,7.19917,3.19936,4.86942,11.12589,2.31347,5.96775,5.96775,3.18332,2.68297,3.98339,6.94151,1.97487,2.50833,9.11546
21-04-2019 01:00,3.30406,1.53801,1.53801,1.53801,1.32436,2.20988,4.11381,1.8282,2.78252,6.35764,1.32198,3.41014,3.41014,1.81904,1.53312,2.27622,3.96658,1.1285,1.43333,5.20883
21-04-2019 02:00,2.25321,1.04885,1.04885,1.04885,0.90315,1.50703,2.80542,1.24675,1.89755,4.33561,0.90153,2.32555,2.32555,1.2405,1.04552,1.55227,2.70502,0.76958,0.97746,3.55218
21-04-2019 03:00,4.02302,1.87268,1.87268,1.87268,1.61254,2.69075,5.00897,2.22602,3.388,7.74106,1.60964,4.15218,4.15218,2.21486,1.86673,2.77152,4.8297,1.37406,1.74522,6.34227
21-04-2019 04:00,26.7106,12.43357,12.43357,12.43357,10.70637,17.86506,33.25679,14.77951,22.49443,51.39635,10.68713,27.56818,27.56818,14.70546,12.39405,18.40138,32.06651,9.12297,11.5873,42.10913
21-04-2019 05:00,72.17111,33.59506,33.59506,33.59506,28.92825,48.27075,89.85867,39.93372,60.77915,138.87112,28.87626,74.48825,74.48825,39.73363,33.48829,49.71988,86.6426,24.64995,31.30848,113.77737
21-04-2019 06:00,367.37788,171.0114,171.0114,171.0114,147.25558,245.71618,457.41424,203.27758,309.38858,706.90584,146.99095,379.17304,379.17304,202.25904,170.46792,253.09272,441.0432,125.47747,159.37186,579.16932
21-04-2019 07:00,606.04524,282.10914,282.10914,282.10914,242.92032,405.34588,754.57376,335.337,510.38308,1166.14808,242.48376,625.50324,625.50324,333.65682,281.21256,417.51464,727.56728,206.99402,262.90792,955.42728
21-04-2019 08:00,478.2998,222.64464,222.64464,222.64464,191.71628,319.90494,595.52068,264.6529,402.8018,920.34104,191.37174,493.65628,493.65628,263.32682,221.93708,329.50866,574.20672,163.36273,207.49076,754.0372
21-04-2019 09:00,368.62448,171.5917,171.5917,171.5917,147.75528,246.54996,458.96636,203.96734,310.43842,709.30472,147.48973,380.45972,380.45972,202.94538,171.04638,253.95152,442.53976,125.90326,159.91264,581.13464
21-04-2019 10:00,61.18202,28.47973,28.47973,28.47973,24.52351,40.92084,76.17639,33.85324,51.52465,117.72599,24.47943,63.14635,63.14635,33.68361,28.38922,42.14931,73.45001,20.89664,26.54131,96.45313
21-04-2019 11:00,43.77883,20.37868,20.37868,20.37868,17.54781,29.28093,54.50806,24.2237,36.86849,84.23889,17.51627,45.1844,45.1844,24.10233,20.31392,30.15996,52.5572,14.9526,18.99165,69.01709
21-04-2019 12:00,37.17069,17.30265,17.30265,17.30265,14.89908,24.86116,46.28044,20.5673,31.30343,71.52359,14.87231,38.36411,38.36411,20.46424,17.24767,25.60751,44.62404,12.69561,16.12499,58.59942
21-04-2019 13:00,29.73656,13.84213,13.84213,13.84213,11.91927,19.88893,37.02435,16.45384,25.04275,57.21889,11.89785,30.6913,30.6913,16.3714,13.79814,20.48601,35.69924,10.15649,12.89999,46.87954
21-04-2019 14:00,25.60648,11.91961,11.91961,11.91961,10.26381,17.12658,31.88207,14.16858,21.56459,49.27181,10.24537,26.42861,26.42861,14.09759,11.88173,17.64073,30.741,8.74586,11.10832,40.36848
21-04-2019 15:00,19.82437,9.22808,9.22808,9.22808,7.94618,13.25929,24.6829,10.96922,16.69516,38.14592,7.9319,20.46086,20.46086,10.91426,9.19876,13.65734,23.79949,6.77099,8.59999,31.25302
21-04-2019 16:00,22.30242,10.38159,10.38159,10.38159,8.93945,14.9167,27.76826,12.34038,18.78206,42.91416,8.92338,23.01847,23.01847,12.27855,10.3486,15.36451,26.77442,7.61736,9.67499,35.15965
21-04-2019 17:00,36.34468,16.91815,16.91815,16.91815,14.56799,24.3087,45.25199,20.11025,30.6078,69.93418,14.54181,37.51158,37.51158,20.00948,16.86439,25.03846,43.6324,12.41348,15.76665,57.29722
21-04-2019 18:00,64.42922,29.99127,29.99127,29.99127,25.82508,43.09269,80.21942,35.64998,54.25929,123.97424,25.77867,66.49781,66.49781,35.47136,29.89596,44.38636,77.34833,22.00572,27.94998,101.57233
21-04-2019 19:00,65.25522,30.37577,30.37577,30.37577,26.15617,43.64515,81.24787,36.10703,54.95492,125.56363,26.10916,67.35034,67.35034,35.92611,30.27924,44.9554,78.33997,22.28784,28.30831,102.87452
21-04-2019 20:00,57.82108,26.91524,26.91524,26.91524,23.17635,38.67293,71.99179,31.99357,48.69424,111.25892,23.1347,59.67752,59.67752,31.83327,26.82971,39.83391,69.41517,19.74872,25.08331,91.15465
21-04-2019 21:00,47.9089,22.3012,22.3012,22.3012,19.20326,32.04328,59.65033,26.50896,40.34665,92.18596,19.16875,49.44708,49.44708,26.37613,22.23033,33.00524,57.51543,16.36323,20.78331,75.52814
21-04-2019 22:00,33.86664,15.76464,15.76464,15.76464,13.57472,22.65129,42.16662,18.73909,28.52091,65.16596,13.55032,34.95397,34.95397,18.6452,15.71454,23.33129,40.65746,11.56711,14.69165,53.39058
21-04-2019 23:00,16.52032,7.69007,7.69007,7.69007,6.62182,11.04941,20.56908,9.14102,13.91264,31.78827,6.60992,17.05072,17.05072,9.09522,7.66563,11.38112,19.83291,5.64249,7.16666,26.04419
22-04-2019 00:00,5.78211,2.69152,2.69152,2.69152,2.31763,3.86729,7.19917,3.19936,4.86942,11.12589,2.31347,5.96775,5.96775,3.18332,2.68297,3.98339,6.94151,1.97487,2.50833,9.11546
22-04-2019 01:00,3.30406,1.53801,1.53801,1.53801,1.32436,2.20988,4.11381,1.8282,2.78252,6.35764,1.32198,3.41014,3.41014,1.81904,1.53312,2.27622,3.96658,1.1285,1.43333,5.20883
22-04-2019 02:00,3.30298,1.53751,1.53751,1.53751,1.32393,2.20916,4.11247,1.82761,2.78162,6.35558,1.32155,3.40903,3.40903,1.81845,1.53263,2.27548,3.96529,1.12813,1.43286,5.20714
22-04-2019 03:00,8.89287,4.13956,4.13956,4.13956,3.56452,5.94789,11.07232,4.92061,7.48917,17.11161,3.55811,9.17839,9.17839,4.89595,4.1264,6.12645,10.67604,3.03735,3.85781,14.01957
22-04-2019 04:00,41.68481,19.40394,19.40394,19.40394,16.70847,27.88037,51.90085,23.06504,35.10501,80.2096,16.67844,43.02315,43.02315,22.94948,19.34227,28.71735,50.04331,14.2374,18.08325,65.71589
22-04-2019 05:00,109.5862,51.01148,51.01148,51.01148,43.9253,73.29539,136.44341,60.63626,92.28841,210.865,43.84636,113.10462,113.10462,60.33243,50.84938,75.49575,131.56004,37.42904,47.53949,172.76208
22-04-2019 06:00,225.25774,104.85564,104.85564,104.85564,90.28976,150.66087,280.46354,124.63964,189.70158,433.43932,90.12749,232.48994,232.48994,124.01513,104.5224,155.18381,270.4256,76.93651,97.71885,355.11768
22-04-2019 07:00,429.21232,199.7948,199.7948,199.7948,172.0406,287.07336,534.40296,237.4918,361.46264,825.8872,171.73142,442.99276,442.99276,236.30184,199.15986,295.6915,515.27644,146.59694,186.19616,676.65096
22-04-2019 08:00,248.57618,115.71019,115.71019,115.71019,99.63647,166.25713,309.49682,137.54221,209.33932,478.30856,99.45741,256.5571,256.5571,136.85306,115.34246,171.24826,298.41984,84.90089,107.83461,391.87912
22-04-2019 09:00,509.44216,237.14118,237.14118,237.14118,204.19904,340.73412,634.2954,281.88464,429.02852,980.26496,203.83208,525.79852,525.79852,280.47222,236.38752,350.96316,611.59368,173.99938,221.00064,803.13296
22-04-2019 10:00,50.38695,23.45471,23.45471,23.45471,20.19653,33.70069,62.7357,27.88011,42.43355,96.9542,20.16024,52.00469,52.00469,27.74042,23.38017,34.7124,60.49037,17.2096,21.85831,79.43476
22-04-2019 11:00,47.02662,21.89051,21.89051,21.89051,18.84962,31.45317,58.55181,26.02077,39.60363,90.48828,18.81574,48.53647,48.53647,25.89039,21.82094,32.39742,56.45623,16.06188,20.40057,74.13722
22-04-2019 12:00,75.08917,34.9534,34.9534,34.9534,30.09789,50.22247,93.4919,41.54835,63.23661,144.48605,30.0438,77.50002,77.50002,41.34018,34.84231,51.73018,90.14577,25.64661,32.57436,118.37769
